timestamp,BTC: Price,BTC: MVRV Ratio,200D-SMA,Mayer Multiple,BTC: Realized Price,---,Very High Risk,Very Low Risk,High Risk,Low Risk
2009-01-03 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-04 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-05 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-06 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-07 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-08 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-09 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-10 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-11 00:00:00+00:00,,1.0000000000000002,,,0.04951,1,,,,
2009-01-12 00:00:00+00:00,,1.0000000000000002,,,0.04951,1,,,,
2009-01-13 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-14 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-15 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-16 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-17 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-18 00:00:00+00:00,,1.0000000000000002,,,0.04951,1,,,,
2009-01-19 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-20 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-21 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-22 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-23 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-24 00:00:00+00:00,,1.0000000000000002,,,0.04951,1,,,,
2009-01-25 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-26 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-27 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-28 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-29 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-30 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-01-31 00:00:00+00:00,,1.0000000000000002,,,0.04951,1,,,,
2009-02-01 00:00:00+00:00,,1.0000000000000002,,,0.04951,1,,,,
2009-02-02 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-02-03 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-02-04 00:00:00+00:00,,1.0,,,0.04951,1,,,,
2009-02-05 00:00:00+00:00,,1.0000000000000002,,,0.04951,1,,,,
2009-02-06 00:00:00+00:00,,1.0,,,0.04951,1,,,,
